Unnamed: 0,artist_name,track_name,release_date,genre,lyrics,len,dating,violence,world/life,night/time,shake the audience,family/gospel,romantic,communication,obscene,music,movement/places,light/visual perceptions,family/spiritual,like/girls,sadness,feelings,danceability,loudness,acousticness,instrumentalness,valence,energy,topic,age
1618,chubby checker,limbo rock,1962,pop,limbo girl limbo world gonna limbo limbo clock limbo quick limbo stick limbo clock limbo limbo lower limbo lower spread limbo feet limbo beat limbo ankle limbo knee bend like limbo tree limbo quick limbo stick limbo clock limbo limbo girl chick limbo whirl limbo moon fall limbo limbo quick limbo stick limbo clock limbo limbo limbo,57,0.0022883295235089,0.0022883296768504,0.0022883296348354,0.0902318187152885,0.0022883295194512,0.0022883295244032,0.0022883295194512,0.0022883295353809,0.436431820052896,0.0022883295422304,0.0022883296930532,0.2499130105074238,0.002288329609407,0.1456201461203225,0.002288329684443,0.0022883295271864,0.7400628181522799,0.7908622413660487,0.1546176251180975,0.0006538461538461,0.9762984336356142,0.894891612230532,obscene,0.8285714285714286
1788,the shadows,dance on,1963,pop,go like kiss dance music keep play hold close hold near promise hear beat hard go,16,0.0030959752437118,0.0030959753041127,0.0030959754122347,0.0030959752724853,0.0030959752322676,0.0636696768999219,0.3551375953598768,0.0030959753418519,0.0030959754301432,0.2272138854562766,0.0030959753110719,0.0846050993355562,0.0030959752345499,0.0435638288552639,0.0030959754005716,0.1093337523687504,0.4768764215314632,0.6599748737276618,0.1867461714318991,0.7206477732793523,0.9680544105523494,0.6426314815838092,romantic,0.8142857142857143
1946,trini lopez,if i had a hammer,1963,pop,hammer hammer morning hammer even land hammer danger hammer warn hammer brothers sisters land ring morning ring even land ring danger ring warn ring brothers sisters land song sing morning sing even land sing danger sing warn yeah sing brothers sisters land hammer song sing land hammer justice freedom yeah song brothers sisters land yeah yeah yeah yeah yeah yeah yeah yeah yeah land land land yeah yeah yeah yeah yeah yeah yeah yeah land land,76,0.000862812771289,0.0008628127866247,0.000862812769629,0.0008628127795222,0.3123382226084333,0.0008628127724069,0.0008628127741128,0.0008628127734845,0.0008628127710676,0.3575119210959335,0.0008628127867299,0.0008628127960682,0.3163448517886592,0.0008628127706047,0.000862812773414,0.000862812873133,0.5234484999458465,0.6819219034433248,0.4698789858222749,0.0002378542510121,0.8382110469909316,0.8358307086267358,music,0.8142857142857143
2088,the dixie cups,no true love,1964,pop,true come cause fine will walk line true true have ball satisfy tear start flow eye true true freely design special return like live forever true vain hear take bitter sweet kneel feet true true true true true true,39,0.0015479877797567,0.0015479877069457,0.1804490973732023,0.0015479877671241,0.0015479876456099,0.0015479876252824,0.4078774463791579,0.0015479877024252,0.0693824949197299,0.0279986088826883,0.1201855729122271,0.0015479877283023,0.0015479876610352,0.0925072995376947,0.083023627512914,0.0015479876263319,0.5960142965450017,0.6800246134912699,0.5130517199314458,0.0,0.7763808738664468,0.4494322545408825,romantic,0.8
2220,little anthony & the imperials,i'm on the outside (looking in),1964,pop,outside look wanna wanna inside wiith somebody know cause outside look wanna wanna leave outside guess leave payayay go away go away aaand leave like tear eye think surprise surprise outside look gotta gotta heart dear wait till outside look wait till outside look outside look look wanna wanna wanna look,51,0.0010741138696229,0.0010741139200295,0.0010741138840661,0.0010741139884123,0.0010741138656566,0.0010741138593033,0.050559760144377,0.0010741139625782,0.0010741138892521,0.0010741138823538,0.0010741139084832,0.0010741139060931,0.0010741138560688,0.2003473744936765,0.3887952452275062,0.0565108954053724,0.3555724033358605,0.5911083762787477,0.8473894050094429,0.0,0.1920857378400659,0.2312072208861778,sadness,0.8
2381,the righteous brothers,for sentimental reasons,1965,pop,sentimental reason believe heart mean love heart think morning dream night darling lonely sight sentimental reason believe give heart sentimental reason believe give heart,24,0.0023923445038758,0.0023923445218671,0.4423250219376816,0.1163761607111821,0.00239234450748,0.0023923445098067,0.1714424486162927,0.0023923446811745,0.0023923445222407,0.0023923445501085,0.0023923445749503,0.0023923446625141,0.0023923444979586,0.0023923445105676,0.2339712002531146,0.00239234490522,0.099967507852269,0.4586313873291796,0.8253010294187044,0.0030971659919028,0.4095218466611707,0.3102887697793964,world/life,0.7857142857142857
2546,the beach boys,good to my baby,1965,pop,good baby good baby good baby good baby think treat mean know see know couple girl good baby girl good baby know good baby good baby guy think better know want sure friends know stay couple come girl good baby girl good baby know good baby good baby good baby good baby good baby good baby girl good baby,59,0.361310341838132,0.0008920606625966,0.0008920606744417,0.0008920606867347,0.000892060661724,0.000892060663147,0.0008920606627818,0.2108795176883571,0.0008920607607471,0.0008920606622605,0.0008920607740593,0.0008920606669912,0.0008920606602675,0.1125937619878526,0.0008920606779597,0.3018354680750684,0.513700855626557,0.7580186139527728,0.5281119760160403,1.831983805668017e-05,0.9690849134377576,0.8148090310728423,feelings,0.7857142857142857
2720,cher,you don't have to say you love me,1966,pop,say need say stay wasn change go away go leave follow come home close hand stay forever understand believe believe help believe leave memory live dead leave loneliness leave feel close hand stay forever understand believe believe help believe close hand stay forever understand believe believe help believe,48,0.0010964913021023,0.0336080069790873,0.4532103551993099,0.0010964912670248,0.0010964912877435,0.0740357429207194,0.0903256785427634,0.0949223716296934,0.0010964912451393,0.0010964913602651,0.0010964913014273,0.0010964912600901,0.0010964912469277,0.0010964912307547,0.1967310739439832,0.0440088754907698,0.4335535578901766,0.6998948798810347,0.4929713784853198,0.0,0.4631079967023908,0.5114962549380921,world/life,0.7714285714285715
2897,the lovin' spoonful,nashville cats,1966,pop,nashville cat play clean country water nashville cat play wild mountain nashville cat playin baby nashville cat work thirteen guitar pickers nashville pick note number ants tennessee anthill yeah thirteen guitar case nashville unpack guitar play twice better yeah thirteen musical proverbial kneehigh hear couple newsounding tune tube blast skyhigh record say yellow record nashville north buy say nashville cat play clean country water nashville cat play wild mountain nashville cat playin baby nashville cat work sixteen thousand mother nashville friends play music uptight kid custom mother guitar picker nashville sure word music mother nashville nashville cat play clean country water nashville cat play wild mountain nashville cat playin baby nashville cat work pick,114,0.0512101217784644,0.0008354219076776,0.0008354219043488,0.0008354218974388,0.0331089419197302,0.0296175507158706,0.0008354218888071,0.00083542193167,0.0008354219708955,0.3600425229626842,0.4017878794888014,0.00083542194894,0.0703286833704383,0.0008354218986467,0.0008354218918186,0.0008354218909741,0.7736380374742771,0.62643899187242,0.3514049712901318,0.0,0.740313272877164,0.4514343190698247,music,0.7714285714285715
3091,the beach boys,vegetables,1967,pop,gonna round vegetables gonna chow vegetables favorite vegetable bring home jump toss carrot gonna vegetables cart sell vegetables favorite vegetable try kick ball tennie fly right beet cause embarassed sleep brush like crazy lazy know feel better send letter tell favorite vegetable know feel better send letter tell favorite vegetable,50,0.0015479876800655,0.0015479876763694,0.0015479876288355,0.0015479877902929,0.0015479876309993,0.0015479876286698,0.0015479876246275,0.1443251474985918,0.3729570636857183,0.3035076747360814,0.0015479877559007,0.0015479877687268,0.0015479877291351,0.0015479877263372,0.0015479876480812,0.0553957446776635,0.6035957976822268,0.6233110273568699,0.8945782074078388,5.870445344129554e-05,0.1745671887881286,0.1160885104719987,obscene,0.7571428571428571
3267,tommy james & the shondells,trust each other in love,1967,pop,look look look things doubt baby come people game play true waste time rhyme blind trust stop believe single trust hand look look open eye girl true room lie girl things think doubt talk trust stop believe single trust hand trust stop believe single trust hand repeat fade,48,0.0307108180871861,0.0010741139343211,0.4652298607930267,0.0010741139105524,0.0010741138568645,0.00107411386024,0.0421213550434286,0.145282872971163,0.0607406848952893,0.0010741139259259,0.0010741139019813,0.0010741139306331,0.001074113944534,0.1804519864654148,0.0010741139338413,0.0010741138560836,0.6599155204158995,0.6323359741558341,0.5110436857868332,9.989878542510122e-05,0.8938582028029677,0.6176056749720311,world/life,0.7571428571428571
3411,the byrds,you don't miss your water,1968,pop,begin love blind leave cry miss water till run playboy true couldn believe love leave cry miss water till run begin love blind leave cry miss water till run miss water till run,33,0.0015948963463542,0.0015948964629796,0.0015948965180764,0.0015948963608998,0.0015948963369759,0.001594896343757,0.2471409286468374,0.0015948964359787,0.0015948963405644,0.0015948963507897,0.0015948963677484,0.0015948964097357,0.0015948963631934,0.0015948963320444,0.3827372435341057,0.0969809414571179,0.4985378533521066,0.6662564418121683,0.4708830028945812,8.643724696356279e-05,0.3806677658697444,0.4404229641606423,sadness,0.7428571428571429
3572,laura nyro,eli's comin',1968,pop,comin comin acomin better hide heart lovin heart acomin card break heart break heart comin hide heart girl comin hide heart girl girl acomin better hide girl acomin better hide better hide heart girl acomin better hide heart girl comin hide heart better better hide heart comin better walk walk away away burn aheartache walk whoa acomin walk away acomin walk away acomin comin mama walk walk knees walk away comin hide girl acomin better hide girl acomin better hide better hide heart girl acomin better hide heart comin hide heart better better hide heart comin better walk right gonna hear gonna hear gonna follow corner square whoa acomin walk away acomin walk away acomin comin mama walk walk knees walk away knees walk better hide heart girl hide whoa hide hide hide hide whoa hide hide comin acomin acomin better hide comin better hide heart girl comin better hide heart girl comin better hide heart girl comin better hide heart girl comin better hide heart girl comin better hide heart girl comin better hide heart girl comin better hide heart girl comin better hide,185,0.0068998917290089,0.0003132832207094,0.0003132832124167,0.0003132832115742,0.0250494015026263,0.0134933506886879,0.0003132832098076,0.0003132832164362,0.3013826758246835,0.0003132832185209,0.00031328321264,0.0003132832152399,0.0003132832084819,0.1154778570391261,0.5142931827605661,0.0003132832082073,0.2819235351456731,0.7610953003615106,0.7580318855741824,2.2469635627530364e-05,0.2271228359439406,0.7717646437005838,sadness,0.7428571428571429
3725,fairport convention,fotheringay,1969,pop,gaze castle windows watch daylight pass captive wall heed even hour fade dwindle lonely moment embers go young bird fly days precious freedom forfeit long live fruitless years guard door days tomorrow hour away farther islands lonely fotheringay,38,0.0021929824712936,0.0021929825854077,0.3405319625540834,0.0021929828329709,0.0021929824875102,0.0021929824956266,0.0021929825234934,0.0021929824925753,0.0021929824878103,0.002192982651686,0.0021929826070775,0.2757868703365807,0.0873375059468024,0.0021929824583172,0.2634489227832718,0.0021929829154061,0.4877071374417849,0.4267876829987436,0.9026103439862893,0.3582995951417004,0.7114591920857378,0.1971721238941596,world/life,0.7285714285714285
3934,joni mitchell,tin angel,1969,pop,varnish weed window jar tarnish bead tapestries keep satin box reflections memories letter seas roses dip seal valentines maple leave tuck paperback guess throw away today dark darker moods golden come columbines wizardry talk castle today sorrow eye like happen place heart bleecker street cafe today today,47,0.0021929826251339,0.0021929825200048,0.2595314324513875,0.0021929824718896,0.0021929824574001,0.0021929824628043,0.0021929824703445,0.0987358066220261,0.0021929825793664,0.0416540987223274,0.0624082663020959,0.1434197332756462,0.0021929824863059,0.0021929827176342,0.3657418899603088,0.0021929824732856,0.3945629806130185,0.6029536189523882,0.9678714536861986,0.0132591093117408,0.1354080791426216,0.1130854136785853,sadness,0.7285714285714285
4103,john cale,ghost story,1970,pop,seven clock morning late handle home thirty skin wrists turn grey stand wish good luck change attitude twice corner shiver fear tire hungry days year buy stomach liverpool detroit constantly pass match sentries millionaires thing time give cup tire hungry nights life little easier holland long forget rush lions waste away advice haunt rest life,55,0.0014224751221607,0.0727901303251184,0.3229895626326956,0.2314266694492584,0.0014224751087464,0.0398515123532281,0.0014224751179277,0.0014224751919466,0.0014224751554837,0.0014224752483975,0.1680447657638595,0.0014224751910025,0.0749016962663755,0.0014224751612809,0.0014224753312215,0.0729259611146343,0.1432903714935557,0.7051508858292951,0.2720876225779343,0.0030161943319838,0.4816570486397362,0.6646541914021739,world/life,0.7142857142857143
4339,the moody blues,how is it (we are here),1970,pop,path walk world pointless fear fill talk descend ape think save tremble brink mighty minemachines dig grind steal rare minerals concrete cave iron doors bury starve frighten world fill grain like burn inside higher deny send share mighty minemachines dig grind steal rare minerals concrete cave iron doors bury starve frighten world fill grain,54,0.0020242915116976,0.4762270099469871,0.2011313227638705,0.002024291505233,0.0020242915001252,0.0020242914996316,0.002024291537225,0.0604799206129374,0.002024291589483,0.002024291513923,0.0020242916226969,0.1037688712650489,0.1300527936490406,0.0020242917658245,0.0020242916974163,0.0020242915046898,0.3274125419690242,0.680921980360485,0.1696778812026919,0.0020647773279352,0.570280296784831,0.5715581908063595,violence,0.7142857142857143
4514,glen campbell,dream baby (how long must i dream),1971,pop,sweet dream babby sweet dream baby sweet dream baby long dream dream baby dreamin sweet dream dream baby dreamin sweet dream nighttime dreamin dream baby stop dreamin dream come true sweet dream babby sweet dream baby sweet dream baby long dream dream baby dreamin,44,0.2474085911920998,0.0014224751074815,0.0014224751472116,0.0014224753241701,0.0014224751066856,0.0014224751230958,0.362680862727695,0.0014224751137498,0.0014224751073669,0.0014224751497181,0.0014224751136843,0.0014224751333647,0.0014224751072383,0.0014224751067867,0.0014224751157449,0.001422475108396,0.5288638579010073,0.73194369663872,0.3785134322424018,0.0020647773279352,0.6403544929925803,0.5124972872025633,romantic,0.7
4684,the moody blues,one more time to live,1971,pop,look window world pass look time live leave wise write write worldy rhyme want fight begin time riches riches desolation creation tell confusion evolution tell illusion pollution tell saturation tell population annihilation revolution tell talk revolution confusion tell change evolution illusion tell conclusion tell starvation degredation humiliation change life contemplation change life inspiration change life elation change life salvation communication compassion solution look hedgerow world rush hear bird sing sigh tree fall strong grow vine turn earth sand commit crime think live provide riches riches desolation creation tell confusion evolution tell illusion pollution tell saturation tell population annihilation revolution tell talk revolution confusion tell change evolution illusion tell conclusion tell starvation degredation humiliation change life contemplation change life inspiration change life elation change life salvation communication compassion solution look window world pass look,133,0.0007209805399854,0.0007209805654406,0.441204535706627,0.0007209805550753,0.0007209805338235,0.000720980537365,0.0007209805510721,0.3727579340141858,0.000720980554503,0.068792297592135,0.0007209805563409,0.106430524282417,0.0007209805953622,0.0007209805773291,0.0007209805848595,0.0007209805455292,0.3599046896999892,0.6107991692946695,0.2208827518903131,0.5,0.1951772464962901,0.3943754799949707,world/life,0.7
4865,poco,and settlin' down,1972,pop,furay singin song want listen want listen makin time makin smile thinkin thinkin settlin road agin hotel home hotel home wear face care miss woman miss woman settlin hummin sound hear music,32,0.0021052631806554,0.0021052633171872,0.0021052633133975,0.0021052636216017,0.0021052631618464,0.0021052632028943,0.1296079423359764,0.0021052633164793,0.2489821381121198,0.3378276354991091,0.11586905789436,0.0021052632442709,0.0021052631797027,0.0021052634170586,0.0021052633132753,0.0555802683895171,0.5938481533629373,0.5882111632438529,0.3915656541823837,0.0025404858299595,0.9021022258862323,0.5885757393023685,music,0.6857142857142857
5109,electric light orchestra,ocean breakup / king of the universe,1973,pop,make ready gotta know life come shine golden sunrise tragic daydream afraid universe earth universe universe,16,0.0047846897139539,0.0047846892150111,0.3817997019960986,0.1036300634035111,0.0047846891150606,0.0047846890079925,0.0047846890608096,0.0047846900047532,0.0047846892351457,0.0047846891122821,0.0047846890818908,0.3432878917118009,0.0047846898399564,0.0047846894873147,0.0047846893096618,0.0047846890645648,0.3609877612910214,0.6014152757480193,0.8102407733341099,0.0025303643724696,0.2023907666941467,0.347326963564828,world/life,0.6714285714285714
5271,dionne warwick,you're gonna need me,1973,pop,mmmm gonna want arm gonna need gonna want arm gonna need gonna want arm gonna time take throne taste bitterness splendor darkness night love arm hold tight better stop think little take better start real stop fake better prepare rainy better throw little tenderness affection gonna need need gonna want arm tell gonna heartbreak take close book grow older lose rainbows turn little take better start real stop fake better prepare rainy better throw little tenderness affection,77,0.0008354218927916,0.0008354219253046,0.000835421942247,0.0008354220031049,0.0462654044412945,0.0868064872032036,0.1966212859322405,0.0008354219573506,0.3418451966803826,0.0008354218961483,0.0008354219539523,0.0340512006785225,0.0008354219065176,0.0008354218991923,0.0008354219628093,0.0008354219136025,0.4086429112964367,0.6117221752172909,0.5893570174267245,0.0001325910931174,0.7475267930750206,0.632621158939098,obscene,0.6714285714285714
5475,kansas,death of mother nature suite,1974,pop,get little weaker beauty know come go murder sons daughters blood hand time come gonna strangle tree starve creatures poison worst learn live lose mean live gonna rule earth wisdom smart live greed try rise ignorance reach gonna,38,0.002024291741554,0.1378144591605517,0.4644498672619107,0.0020242915934768,0.0020242915045761,0.0427940890768161,0.0020242915837053,0.078195991556112,0.0020242915711406,0.0020242915603469,0.0020242916439502,0.0020242916835056,0.1310267969451449,0.002024291551407,0.0020242915754453,0.0020242919327724,0.1746994476334886,0.7505832884649898,0.0968866434604854,0.1558704453441295,0.2559769167353669,0.7627553533203438,world/life,0.6571428571428571
5620,billy swan,don't be cruel,1974,pop,know sittin home come telephone cruel heart true baby somethin say forget past future look bright ahead cruel heart true want baby thinkin cruel heart true cruel heart true walk preacher know know cruel heart true apart baby cross heart cross heart cross heart cross heart,46,0.1655472593267707,0.0012836971156084,0.2349845859249395,0.0012836970893749,0.0012836970523166,0.0012836970643951,0.0012836971494395,0.1121115389715584,0.0652338798031387,0.0275005613961106,0.0012836971367038,0.030562865353729,0.0012836970507137,0.0012836970900672,0.3266035394690229,0.0012836970489565,0.4508827033466912,0.5697766838448324,0.7630519709357139,0.0110323886639676,0.2631904369332234,0.2662433501426671,sadness,0.6571428571428571
5816,ambrosia,time waits for no one,1975,pop,hurry sure certain wrong punctual people lose plight unprecedented arrive search know years wait ready listen ready longer begin time wait time wait time conceive time expire time twixt tell tale transpire continually disturb universe decisions revisions minute reverse people worry bout go wrong cause know hurry take twice long relax forget time time wait time wait matter know best time timeless,62,0.0012239902234785,0.0012239902249338,0.1292115534100254,0.4965693295502137,0.0012239902139556,0.0012239903485437,0.0012239902127072,0.3143471614012209,0.0012239902908174,0.0012239902457021,0.0012239902539949,0.0012239902318018,0.0415121017865236,0.0012239902169358,0.0012239902671718,0.0012239904166409,0.3230802556048955,0.757351998564213,0.1646577958411604,6.285425101214575e-06,0.2425803792250618,0.7107016755678455,night/time,0.6428571428571429
5983,perry como,papa loves mambo,1975,pop,papa love mambo mama love mambo look sway gettin shoutin papa love mambo papa love mambo mama love mambo mama love mambo papa great swing like gate lose weight go go go fast go slow go leave go right papa lookin mama mama sight oooh papa love mambo mama love mambo havin fling younger spring feelin zing papa love mambo papa love mambo mama love mambo mama love mambo rumba samba cause papa love mama tonight papa love mambo mama love mambo papa love mambo mama love mambo go go go fast go slow go leave go right papa lookin mama mama sight papa love mambo papa love mambo mama love mambo mama love mambo havin fling younger spring feelin zing papa love mambo mambo papa mama love mambo mambo mama rumba samba cause papa love mambo tonight,138,0.0006578947456417,0.0006578947528649,0.000657894757806,0.1037454830011433,0.0006578947418779,0.2245243167816149,0.304085079378031,0.0006578947627922,0.0699803767727854,0.040193448102479,0.0006578947733646,0.000657894752038,0.0090666140652754,0.0155950713853439,0.0006578947817564,0.1753974730033615,0.6631647351889961,0.6560264595031151,0.5140557370037521,2.0748987854251012e-06,0.7454657873042043,0.4984828354999674,romantic,0.6428571428571429
6159,orleans,the bum,1976,pop,pump shoot speed bum dim nothin need cause bowery jump train see towns felt pain know fall right bowery bowery flunk school shoot pool people think disgust know cool bowery,30,0.0027700831404015,0.0027700833170669,0.002770083192728,0.0027700832750169,0.0027700834738516,0.0027700831084325,0.0027700831336136,0.2989790200163122,0.3888664859695372,0.0027700831041549,0.002770083236822,0.0027700831833912,0.0027700834938508,0.002770083167438,0.1357853638324284,0.0027700831641438,0.5830174374526157,0.593390252031895,0.0283122774219652,0.0009008097165991,0.8546990931574608,0.6226108362943867,obscene,0.6285714285714286
6329,pussycat,mississippi,1976,pop,hear country song play honky tonk guitar light wwill people enjoy wind take away mississippi roll lovers place like time song end understand mississippi remember shall away long greensville mississippi mind time hear song mississippi roll time country song forever lose soul guitar player turn roll time summer nights fall call dream yesterday mississippi remember shall away long greensville mississippi mind time hear song mississippi roll time time hear song mississippi roll time,73,0.0008920606627928,0.0008920606783382,0.0008920607367798,0.2318084558740296,0.0008920606607553,0.0008920606636949,0.0008920607083159,0.0008920607030122,0.0008920606864449,0.3482117838357608,0.0585482240846877,0.0008920607556591,0.0698669654987769,0.0008920607425238,0.1391748536796716,0.000892060661905,0.5884327954077765,0.6750762761838832,0.2409630933364391,0.0004645748987854,0.6331409727947238,0.7317233531217391,music,0.6285714285714286
